,ori,,,
1582891753675,85.87128,-13.1629305,-1.0716414,DATA
1582891753683,85.85559,-13.218972,-1.0577124,DATA
1582891753700,85.84827,-13.23826,-1.0766551,DATA
1582891753721,85.88034,-13.169452,-1.1000865,DATA
1582891753740,85.936646,-13.24721,-1.1619879,DATA
1582891753759,85.938354,-13.278524,-1.1874098,DATA
1582891753778,85.974396,-13.263685,-1.2235005,DATA
1582891753803,85.97058,-13.338363,-1.1607146,DATA
1582891753833,86.035736,-13.410619,-1.282145,DATA
1582891753838,86.023865,-13.4793,-1.271577,DATA
1582891753856,86.04767,-13.447434,-1.2990348,DATA
1582891753875,86.07666,-13.406802,-1.2825255,DATA
1582891753894,86.14798,-13.380511,-1.3611965,DATA
1582891753914,86.133484,-13.363098,-1.3621984,DATA
1582891753933,86.13995,-13.280227,-1.3729234,DATA
1582891753952,86.1214,-13.264482,-1.3029606,DATA
1582891753971,86.16376,-13.261441,-1.4125684,DATA
1582891753997,86.1391,-13.274863,-1.3695551,DATA
1582891754017,86.13327,-13.314272,-1.3645405,DATA
1582891754040,86.160126,-13.266651,-1.357675,DATA
1582891754046,86.2182,-13.281712,-1.403979,DATA
1582891754065,86.22104,-13.307158,-1.4197971,DATA
1582891754085,86.20239,-13.358241,-1.4045143,DATA
1582891754105,86.20691,-13.2525425,-1.352665,DATA
1582891754125,86.25256,-13.306592,-1.4467753,DATA
1582891754146,86.22797,-13.329382,-1.4276923,DATA
1582891754163,86.21039,-13.357379,-1.4361265,DATA
1582891754183,86.250885,-13.180329,-1.4302087,DATA
1582891754214,86.28711,-13.316632,-1.4483986,DATA
1582891754228,86.30707,-13.34602,-1.4942744,DATA
1582891754248,86.29663,-13.363267,-1.4780214,DATA
1582891754257,86.313385,-13.224172,-1.4800307,DATA
1582891754277,86.34235,-13.352859,-1.5168403,DATA
1582891754296,86.40115,-13.347095,-1.5739671,DATA
1582891754317,86.41278,-13.393211,-1.5779791,DATA
1582891754337,86.490234,-13.187013,-1.6280277,DATA
1582891754355,86.51059,-13.367028,-1.6146319,DATA
1582891754375,86.548645,-13.381144,-1.6790341,DATA
1582891754402,86.548096,-13.381915,-1.6844674,DATA
1582891754415,86.55698,-13.219103,-1.6807203,DATA
1582891754447,86.540924,-13.412769,-1.6873387,DATA
1582891754449,86.575806,-13.389679,-1.7157259,DATA
1582891754469,86.55197,-13.404394,-1.7020624,DATA
1582891754488,86.60449,-13.161226,-1.7378263,DATA
1582891754507,86.56314,-13.443341,-1.6767361,DATA
1582891754527,86.5708,-13.446258,-1.7012788,DATA
1582891754550,86.53705,-13.413708,-1.6696955,DATA
1582891754569,86.59253,-13.171403,-1.7481136,DATA
1582891754589,86.52353,-13.463584,-1.6229944,DATA
1582891754613,86.549805,-13.485257,-1.6764044,DATA
1582891754650,86.506805,-13.459336,-1.623391,DATA
1582891754651,86.58115,-13.211484,-1.7095375,DATA
1582891754660,86.51572,-13.471416,-1.6056521,DATA
1582891754679,86.513336,-13.510801,-1.6164241,DATA
1582891754699,86.48874,-13.509271,-1.587204,DATA
1582891754721,86.58032,-13.306171,-1.6823702,DATA
1582891754738,86.53265,-13.414902,-1.5709968,DATA
1582891754758,86.570404,-13.391303,-1.6019577,DATA
1582891754780,86.55917,-13.459186,-1.5449396,DATA
1582891754801,86.658844,-13.374017,-1.6479446,DATA
1582891754819,86.60385,-13.558518,-1.5510441,DATA
1582891754850,86.62497,-13.47052,-1.5679691,DATA
1582891754852,86.61517,-13.497249,-1.5151818,DATA
1582891754872,86.717865,-13.344723,-1.6341403,DATA
1582891754891,86.65723,-13.533973,-1.5172554,DATA
1582891754911,86.675446,-13.52313,-1.5430763,DATA
1582891754931,86.66019,-13.538339,-1.4937463,DATA
1582891754950,86.77161,-13.339067,-1.5955094,DATA
1582891754972,86.724365,-13.557555,-1.5084537,DATA
1582891754992,86.73114,-13.543417,-1.5107743,DATA
1582891755036,86.73099,-13.540433,-1.4728129,DATA
1582891755038,86.83722,-13.344449,-1.595796,DATA
1582891755044,86.7558,-13.57095,-1.4681424,DATA
1582891755063,86.73563,-13.558791,-1.4872123,DATA
1582891755082,86.70648,-13.537518,-1.4300187,DATA
1582891755103,86.793,-13.34265,-1.5290672,DATA
1582891755123,86.70953,-13.591726,-1.4192916,DATA
1582891755141,86.67035,-13.619797,-1.4092873,DATA
1582891755164,86.60559,-13.56025,-1.338522,DATA
1582891755182,86.70404,-13.360617,-1.4450413,DATA
1582891755214,86.62085,-13.60328,-1.327646,DATA
1582891755219,86.61258,-13.673028,-1.3433671,DATA
1582891755244,86.595184,-13.612158,-1.2850217,DATA
1582891755254,86.705414,-13.409122,-1.3791357,DATA
1582891755274,86.6655,-13.593405,-1.3046862,DATA
1582891755294,86.65723,-13.661549,-1.2931154,DATA
1582891755314,86.64627,-13.637451,-1.2393008,DATA
1582891755334,86.763824,-13.453426,-1.3582655,DATA
1582891755356,86.710205,-13.620161,-1.263395,DATA
1582891755374,86.68417,-13.691801,-1.2520669,DATA
1582891755422,86.65518,-13.62594,-1.1900313,DATA
1582891755424,86.717804,-13.497335,-1.2535278,DATA
1582891755428,86.648285,-13.64055,-1.1860945,DATA
1582891755457,86.60016,-13.674914,-1.1545645,DATA
1582891755465,86.53256,-13.650014,-1.0539124,DATA
1582891755486,86.592285,-13.511974,-1.1346685,DATA
1582891755506,86.51929,-13.675781,-1.0371743,DATA
1582891755526,86.502716,-13.710439,-1.0380441,DATA
1582891755547,86.492615,-13.652241,-0.98491144,DATA
1582891755563,86.60425,-13.501061,-1.0709109,DATA
1582891755603,86.592285,-13.684694,-1.0271264,DATA
1582891755608,86.62207,-13.694731,-1.0464437,DATA
1582891755621,86.64633,-13.634977,-1.0126837,DATA
1582891755643,86.772156,-13.536876,-1.140375,DATA
1582891755657,86.74588,-13.667825,-1.0819305,DATA
1582891755676,86.77124,-13.688501,-1.1170223,DATA
1582891755696,86.78726,-13.615115,-1.0917523,DATA
1582891755716,86.87637,-13.560938,-1.1748344,DATA
1582891755739,86.8342,-13.696126,-1.1431353,DATA
1582891755754,86.81625,-13.683004,-1.1391891,DATA
1582891755773,86.781525,-13.630589,-1.070139,DATA
1582891755797,86.825134,-13.571384,-1.1379118,DATA
1582891755811,86.72714,-13.728689,-1.0565569,DATA
1582891755829,86.67255,-13.696068,-1.0510888,DATA
1582891755848,86.61951,-13.662402,-0.98750895,DATA
1582891755867,86.67047,-13.571217,-1.0389582,DATA
1582891755887,86.61008,-13.748139,-0.9626507,DATA
1582891755906,86.594086,-13.693532,-0.9616791,DATA
1582891755930,86.5755,-13.697668,-0.8951566,DATA
1582891755948,86.68933,-13.519174,-1.0006467,DATA
1582891755988,86.62451,-13.770164,-0.8783985,DATA
1582891755990,86.6189,-13.72512,-0.88117653,DATA
1582891756011,86.613495,-13.698544,-0.8416056,DATA
1582891756021,86.72156,-13.520038,-0.9268019,DATA
1582891756041,86.67923,-13.786567,-0.8258967,DATA
1582891756061,86.685486,-13.75435,-0.8285522,DATA
1582891756080,86.70825,-13.678489,-0.7782207,DATA
1582891756099,86.843445,-13.498948,-0.90437853,DATA
1582891756124,86.78674,-13.775077,-0.7677619,DATA
1582891756141,86.808716,-13.783767,-0.7866239,DATA
1582891756159,86.79837,-13.7013445,-0.7416252,DATA
1582891756189,86.92828,-13.516474,-0.8225905,DATA
1582891756197,86.8988,-13.752156,-0.7530372,DATA
1582891756217,86.90723,-13.790086,-0.74300915,DATA
1582891756234,86.89984,-13.683322,-0.67800987,DATA
1582891756253,86.968994,-13.594332,-0.7571614,DATA
1582891756274,86.90906,-13.742483,-0.658785,DATA
1582891756292,86.89734,-13.793729,-0.6607343,DATA
1582891756314,86.893005,-13.6356735,-0.59664065,DATA
1582891756331,86.935,-13.67247,-0.62443256,DATA
1582891756373,86.90674,-13.758525,-0.59581286,DATA
1582891756373,86.86572,-13.7957735,-0.55318516,DATA
1582891756389,86.87195,-13.569339,-0.5404976,DATA
1582891756419,86.86777,-13.738138,-0.52639127,DATA
1582891756426,86.86499,-13.782492,-0.5157806,DATA
1582891756445,86.81949,-13.81254,-0.4817739,DATA
1582891756464,86.879486,-13.48493,-0.5369884,DATA
1582891756486,86.84256,-13.7383585,-0.46088138,DATA
1582891756502,86.849304,-13.783492,-0.4873472,DATA
1582891756519,86.796295,-13.764915,-0.44041878,DATA
1582891756544,86.87024,-13.427347,-0.52275664,DATA
1582891756558,86.811615,-13.627684,-0.43099454,DATA
1582891756577,86.80725,-13.643911,-0.4487096,DATA
1582891756603,86.78366,-13.7135,-0.39605254,DATA
1582891756623,86.8985,-13.581592,-0.53265905,DATA
