,ori,,
1582891841849,79.81241,-19.531649,-2.5212326
1582891841880,80.041504,-18.195858,-2.7192783
1582891841889,80.083405,-18.343475,-2.7112982
1582891841924,80.24698,-18.18161,-2.7954848
1582891841924,80.14026,-18.888466,-2.8497381
1582891841943,79.53818,-21.093895,-2.5425491
1582891841963,80.22162,-17.7349,-3.1554472
1582891841982,80.68628,-15.832817,-3.081592
1582891842001,79.701324,-21.190086,-2.7844431
1582891842021,80.08783,-19.198265,-3.0820234
1582891842067,80.72742,-16.4158,-3.4427686
1582891842067,80.70389,-18.053722,-3.589301
1582891842078,80.70825,-18.073633,-3.349337
1582891842097,80.49808,-18.509428,-3.23824
1582891842115,80.61603,-18.187563,-3.1651049
1582891842134,80.25067,-19.251453,-3.5459216
1582891842155,80.58664,-17.54133,-3.1078951
1582891842174,80.60181,-17.354725,-3.475161
1582891842194,80.65109,-17.890896,-3.419513
1582891842215,80.71393,-17.705305,-3.4023397
1582891842246,80.04944,-19.418524,-2.8243766
1582891842250,80.62244,-16.696491,-3.6173842
1582891842268,80.740295,-16.1604,-3.1786017
1582891842292,80.60788,-17.4489,-3.4448857
1582891842326,80.73059,-17.188663,-3.3747106
1582891842327,80.337494,-18.351553,-3.0813706
1582891842347,80.68689,-16.705183,-3.419916
1582891842365,80.9086,-15.711961,-3.3800163
1582891842385,80.70642,-17.31486,-3.6458495
1582891842408,80.499054,-17.754719,-3.0440066
1582891842423,80.72806,-16.44487,-3.3887649
1582891842449,80.625824,-16.695473,-3.0888216
